id,company_name,tax
1988,Công ty cổ phần Create Capital Việt Nam,105087537
1989,CÔNG TY CỔ PHẦN Năng lượng và Bất động sản Trường Thành,105167260
1990,CÔNG TY CỔ PHẦN Dược liệu Việt Nam,105196582
1991,Công ty Cổ phần Thaiholdings,105202998
1992,Công Ty Cổ Phần Tập Đoàn 911,105207386
1993,CÔNG TY CỔ PHẦN Xây dựng CDC,105283073
1994,Tổng công ty cổ phần tái bảo hiểm Hà Nội (Tổng công ty cổ phần tái bảo hiểm PVI),105434036
1995,Tổng công ty 36 - CÔNG TY CỔ PHẦN,105454762
1996,CÔNG TY CỔ PHẦN G-AUTOMOBILE,105558271
1997,CÔNG TY CỔ PHẦN The Golden Group (Tên cũ: CÔNG TY CỔ PHẦN Louis Capital; Tên cũ: CÔNG TY CỔ PHẦN Xây dựng và đầu tư Trường Giang,105787835
1998,CÔNG TY CỔ PHẦN Đầu tư Sao Thái Dương,105806767
1999,CÔNG TY CỔ PHẦN Vincom Retail,105850244
2000,Công ty cổ phần Đầu tư Xây dựng và Kỹ thuật 29,105879162
2001,CÔNG TY CỔ PHẦN LONG BEACH LMC,105897161
2002,CÔNG TY CỔ PHẦN Đầu tư Sản xuất Bảo Ngọc,105950129
2003,CÔNG TY CỔ PHẦN Tập đoàn Quản lý Tài sản T-Corp,106065776
2004,CÔNG TY CỔ PHẦN Phân phối Top One,106121967
2005,Công ty cổ phần Tập đoàn Giáo dục Trí Việt,106182582
2006,CÔNG TY CỔ PHẦN Tập đoàn GDC,106185350
2007,CÔNG TY CỔ PHẦN Tập đoàn HSV Việt Nam,106358846
2008,Công ty cổ phần Hestia,106459724
2009,Công ty Cổ phần ROX Key Holdings,106673358
2010,CÔNG TY CỔ PHẦN XE LỬA GIA LÂM,106739760
2011,Công ty cổ phần Tập đoàn Sunshine (Công ty Cổ phần Tập đoàn Real Tech,106771556
2012,CÔNG TY CỔ PHẦN Phát triển Sunshine Homes,106784499
2013,Công ty cổ phần Nhựa sinh thái Việt Nam,106798702
2014,Công ty cổ phần Tập đoàn CNCTech,106839469
2015,CÔNG TY CỔ PHẦN Dịch vụ môi trường đô thị Từ Liêm,106893917
2016,Công ty cổ phần Vận tải Newway,106921949
2017,CÔNG TY CỔ PHẦN Đầu tư BKG Việt Nam,106935814
2018,CÔNG TY CỔ PHẦN Vận tải và Dịch vụ Liên Ninh,106953041
2019,CÔNG TY CỔ PHẦN Freco Việt Nam,107005554
2020,CÔNG TY CỔ PHẦN Dịch vụ Hàng không Taseco,107007230
2021,Công ty cổ phần Bột mỳ Vinafood1,107151097
2022,CÔNG TY CỔ PHẦN Cencon Việt Nam,107268056
2023,CÔNG TY CỔ PHẦN Dược liệu và thực phẩm Việt Nam,107409148
2024,CÔNG TY CỔ PHẦN ĐIỆN LỰC GELEX,107547109
2025,CÔNG TY CỔ PHẦN Tập đoàn Truyền thông và Giải trí ODE,107602021
2026,Công ty cổ phần Hạ tầng GELEX,107652657
2027,CÔNG TY CỔ PHẦN Môi trường đô thị Đông Anh,107726267
2028,Công ty Cổ phần Nông nghiệp BAF Việt Nam,107795944
2029,CÔNG TY CỔ PHẦN Đầu tư CFM,107952805
2030,Công ty cổ phần Đầu tư Big Group Holdings,108045831
2031,CÔNG TY CỔ PHẦN Tập đoàn Xây dựng SCG,108704763
2032,Công ty Cổ phần Vimarko,108720772
2033,CÔNG TY CỔ PHẦN Helio Energy,109204756
2034,CÔNG TY CỔ PHẦN Lương thực A An,109510866
2035,Công ty cổ phần Vận tải Đường sắt,110879376
2036,Kiểm thử hệ thống AZZ,2001011115
2037,CÔNG TY CỔ PHẦN Vận tải thủy số 3,200105514
2038,CÔNG TY CỔ PHẦN Vận tải biển Việt Nam,200106490
2039,CÔNG TY CỔ PHẦN Vận tải xăng dầu VIPCO,200113152
2040,CÔNG TY CỔ PHẦN Đầu tư Dịch vụ Tài chính Hoàng Huy,200117929
2041,CÔNG TY CỔ PHẦN Cung ứng Tàu biển Hải Phòng,200118111
2042,CÔNG TY CỔ PHẦN Tư vấn Xây dựng công trình Hàng hải,200119411
2043,CÔNG TY CỔ PHẦN Vận Tải Biển Vinaship,200119965
2044,Ngân hàng TMCP Hàng Hải Việt Nam,200124891
2045,Công ty cổ phần dược phẩm Hải Phòng,200140269
2046,CÔNG TY CỔ PHẦN Cơ khí đóng tàu Thủy sản Việt Nam,200140967
2047,CÔNG TY CỔ PHẦN đảm bảo giao thông đường thủy Hải Phòng,200149102
2048,CÔNG TY CỔ PHẦN Bia Hà Nội - Hải Phòng,200153370
2049,CÔNG TY CỔ PHẦN Lilama 69-2,200155547
2050,CÔNG TY CỔ PHẦN Điện nước lắp máy Hải Phòng,200155561
2051,CÔNG TY CỔ PHẦN Xây dựng 203,200156815
2052,CÔNG TY CỔ PHẦN Bao bì Bia - Rượu - Nước giải khát,200159453
2053,CÔNG TY CỔ PHẦN Nhựa Thiếu niên Tiền Phong,200167782
2054,CÔNG TY CỔ PHẦN Ắc quy Tia Sáng,200168458
2055,"Công ty Cổ phần Đầu tư, thương mại và dịch Vụ - VINACOMIN",200170658
2056,CÔNG TY CỔ PHẦN Cấp nước Hải Phòng,200171274
2057,Công ty cổ phần Cảng Hải Phòng,200236845
2058,Ngân hàng TMCP Đông Nam Á,200253985
2059,CÔNG TY CỔ PHẦN Đồ hộp Hạ Long,200344752
2060,CÔNG TY CỔ PHẦN Hợp tác lao động với nước ngoài,200344784
2061,CÔNG TY CỔ PHẦN Hóa chất Minh Đức,200348588
2062,CÔNG TY CỔ PHẦN Xây dựng và Phát triển cơ sở hạ tầng,200352802
2063,Công ty Cổ phần Tập đoàn HAPACO,200371361
2064,CÔNG TY CỔ PHẦN Xây lắp Hải Long,200372213
2065,CÔNG TY CỔ PHẦN Vận tải 1 TRACO,200380768
2066,CÔNG TY CỔ PHẦN Dịch vụ vận tải và thương mại,200387594
2067,CÔNG TY CỔ PHẦN Thương mại Dịch vụ Tổng hợp Cảng Hải Phòng,200408318
2068,Công ty Cổ phần Tập đoàn Thành Thái,200412681
2069,CÔNG TY CỔ PHẦN Vận tải và Dịch vụ Petrolimex Hải Phòng,200412699
2070,CÔNG TY CỔ PHẦN Cảng Đoạn Xá,200443827
2071,CÔNG TY CỔ PHẦN Container Việt Nam,200453688
2072,Công ty Cổ phần Sivico,200456505
2073,CÔNG TY CỔ PHẦN Nhiệt điện Hải Phòng,200493225
2074,CÔNG TY CỔ PHẦN Xây dựng số 3 Hải Phòng,200509429
2075,CÔNG TY CỔ PHẦN Đầu tư và Phát triển Cảng Đình Vũ,200511481
2076,CÔNG TY CỔ PHẦN Bao bì PP,200545032
2077,Công ty cổ phần Tập đoàn Macstar,200563063
2078,CÔNG TY CỔ PHẦN Đúc Tân Long,200570945
2079,CÔNG TY CỔ PHẦN Dược phẩm trung ương 3,200572501
2080,CÔNG TY CỔ PHẦN Sơn Hải Phòng,200575580
2081,CÔNG TY CỔ PHẦN Cảng Cửa Cấm Hải Phòng,200576055
2082,CÔNG TY CỔ PHẦN Thương mại Dịch vụ Vận tải xi măng Hải Phòng,200577563
2083,CÔNG TY CỔ PHẦN ĐIỆN CƠ HẢI PHÒNG,200580118
2084,CÔNG TY CỔ PHẦN Phát triển Hàng hải,200580975
2085,CÔNG TY CỔ PHẦN Vicem Bao bì Hải Phòng,200600741
2086,CÔNG TY CỔ PHẦN Công nghiệp tàu thủy và xây dựng Nam Triệu,200728188
2087,CÔNG TY CỔ PHẦN XNK Quảng Bình,200730878
2088,CÔNG TY CỔ PHẦN Xây dựng và Thương mại Hoàng Ngân Sơn,200737898
2089,Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ,200754420
2090,CÔNG TY CỔ PHẦN Habeco Hải Phòng,200761964
2091,Công ty cổ phần Cơ khí Xây dựng Amecc,200786983
2092,CÔNG TY CỔ PHẦN JANUS GROUP,200793081
2093,CÔNG TY CỔ PHẦN Vận tải hóa dầu VP,200809454
2094,CÔNG TY CỔ PHẦN Đầu tư Dịch vụ Hoàng Huy,200815578
2095,CÔNG TY CỔ PHẦN Đầu tư Thương mại Xuất nhập khẩu Việt Phát,200826844
2096,Công ty Cổ phần DAP - Vinachem,200827051
2097,Công ty cổ phần Lai dắt và Vận tải Cảng Hải Phòng,201040588
2098,CÔNG TY CỔ PHẦN Phục vụ mai táng Hải Phòng,201093942
2099,Công ty cổ phần HHP GLOBAL,201282851
2100,CÔNG TY CỔ PHẦN Cảng xanh VIP,201579242
2101,CÔNG TY CỔ PHẦN PETRO TIMES,201651354
2102,CÔNG TY CỔ PHẦN Đầu tư dịch vụ và phát triển xanh,201768923
2103,CÔNG TY CỔ PHẦN Việt Nam Kỹ nghệ Súc sản,300105356
2104,Công ty Cổ Phần Tập đoàn Điện Quang,300363808
2105,CÔNG TY CỔ PHẦN Đầu Tư Phát Triển Thương Mại Viễn Đông,300377536
2106,CÔNG TY CỔ PHẦN Xây dựng số 5,300378152
2107,Công ty cổ phần Nhựa Việt Nam,300381966
2108,Công Ty Cổ Phần Rạng Đông Holding,300384357
2109,CÔNG TY CỔ PHẦN Lilama 18,300390921
2110,CÔNG TY CỔ PHẦN VIETTRONICS TÂN BÌNH,300391837
2111,CÔNG TY CỔ PHẦN Đầu tư và Xây dựng Cấp thoát nước,300393538
2112,CÔNG TY CỔ PHẦN Giày Sài Gòn,300396916
2113,CÔNG TY CỔ PHẦN Gạch Ngói Đồng Nai,300397028
2114,CÔNG TY CỔ PHẦN VITALY,300398078
2115,Tổng công ty May Nhà Bè - CÔNG TY CỔ PHẦN,300398889
2116,CÔNG TY CỔ PHẦN Kim khí TPHCM - VNSTEEL,300399360
2117,Tổng CÔNG TY CỔ PHẦN May Việt Tiến,300401524
2118,Tổng Công ty Vật liệu Xây dựng Số 1 - CÔNG TY CỔ PHẦN,300402493
2119,CÔNG TY CỔ PHẦN Tư vấn xây dựng tổng hợp - NAGECCO,300403987
2120,Công ty CP Pin Ắc quy Miền Nam,300405462
2121,CÔNG TY CỔ PHẦN Đầu tư và Xây dựng số 14,300406346
2122,CÔNG TY CỔ PHẦN Thuốc sát trùng Việt Nam,300408946
2123,Công Ty Cổ phần Công nghiệp Cao su Miền Nam,300419930
2124,Công ty Cổ phần Tư vấn Xây dựng Điện 2,300420157
2125,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ XÂY DỰNG CÔNG TRÌNH 3,300421520
2126,CÔNG TY CỔ PHẦN Hơi Kỹ Nghệ Que Hàn,300422482
2127,Công ty cổ phần Chiếu sáng công cộng TP HCM,300423479
2128,CÔNG TY CỔ PHẦN Vận Tải Biển Sài Gòn,300424088
2129,Công ty Cổ phần Kỹ thuật Xây dựng Phú Nhuận,300428854
2130,CÔNG TY CỔ PHẦN Trục vớt cứu hộ Việt Nam,300430099
2131,CÔNG TY CỔ PHẦN Phân bón Miền Nam,300430500
2132,CÔNG TY CỔ PHẦN Đại lý hàng hải Việt Nam,300437898
2133,CÔNG TY CỔ PHẦN Vận tải biển và hợp tác lao động quốc tế (Inlaco Saigon),300442760
2134,Tổng CÔNG TY CỔ PHẦN Đường sông Miền Nam,300447173
2135,CÔNG TY CỔ PHẦN Vận tải và Thuê tàu biển Việt Nam,300448709
2136,CÔNG TY CỔ PHẦN Vật tư - Xăng dầu (Comeco),300450673
2137,CÔNG TY CỔ PHẦN Địa ốc Chợ Lớn,300450962
2138,Tổng công ty CP Dịch vụ Tổng Hợp Dầu Khí,300452060
2139,CÔNG TY CỔ PHẦN Công trình giao thông Sài Gòn,300460907
2140,CÔNG TY CỔ PHẦN IN SỐ 4,300462580
2141,CÔNG TY CỔ PHẦN Dịch vụ vận tải Sài Gòn,300463792
2142,CÔNG TY CỔ PHẦN Vật tư Bưu điện,300464683
2143,CÔNG TY CỔ PHẦN Du lịch và Tiếp thị Giao thông Vận tải Việt Nam - Vietravel,300465937
2144,CÔNG TY CỔ PHẦN Dược phẩm TW 25,300468511
2145,CÔNG TY CỔ PHẦN Dược phẩm TW VIDIPHA,300470246
2146,CÔNG TY CỔ PHẦN Xe khách Sài Gòn,300478044
2147,CONG TY CP MERUFA,300478598
2148,CÔNG TY CỔ PHẦN Cảng Sài Gòn,300479714
2149,Công ty cổ phần Y Dược phẩm Vimedimex,300479760
2150,Công ty CP Đầu tư Cầu đường CII,300482241
2151,CÔNG TY CỔ PHẦN Tập đoàn Xây dựng Tracodi,300482393
2152,CÔNG TY CỔ PHẦN Dược phẩm Dược liệu Pharmedic,300483037
2153,Công ty Cổ phần Dược phẩm trung ương Codupha,300483319
2154,Công ty Cổ phần Dệt May 7,300509782
2155,CÔNG TY CỔ PHẦN 32,300517896
2156,CÔNG TY CỔ PHẦN Vàng bạc đá quý Phú Nhuận,300521758
2157,CÔNG TY CỔ PHẦN Kinh doanh Thủy hải sản Sài Gòn,300523755
2158,Công Ty Cổ Phần Địa Ốc 11,300540937
2159,CÔNG TY CỔ PHẦN Thiết bị phụ tùng Sài Gòn,300542187
2160,CÔNG TY CỔ PHẦN Vận tải xăng dầu VITACO,300545501
2161,Tổng Công ty xây dựng Thủy lợi 4 - CÔNG TY CỔ PHẦN,300546537
2162,Công ty cổ phần Lương thực Thành phố Hồ Chí Minh,300559014
2163,CÔNG TY CỔ PHẦN Tàu Cuốc,300565610
2164,CÔNG TY CỔ PHẦN Tư vấn xây dựng thủy lợi II,300566614
2165,Tổng CÔNG TY CỔ PHẦN Bia - Rượu - nước giải khát Sài Gòn,300583659
2166,CÔNG TY CỔ PHẦN Xây lắp Thương mại 2,300584155
2167,CÔNG TY CỔ PHẦN Nước giải khát Chương Dương (CDBECO),300584564
2168,CÔNG TY CỔ PHẦN SỮA VIỆT NAM,300588569
2169,CÔNG TY CỔ PHẦN Ngoại Thương và Phát triển Đầu tư TP.HCM,300590663
2170,CÔNG TY CỔ PHẦN THUỐC THÚ Y TRUNG ƯƠNG NAVETCO,300600417
2171,Ngân hàng TMCP Phát triển Tp. Hồ Chí Minh (HDBank),300608092
2172,Ngân hàng TMCP Sài Gòn công thương,300610408
2173,Tổng công ty Lương thực Miền Nam - CÔNG TY CỔ PHẦN,300613198
2174,CÔNG TY CỔ PHẦN Nhựa Tân Hóa,300627056
2175,CÔNG TY CỔ PHẦN Cơ khí và Xây lắp công nghiệp,300628797
2176,CÔNG TY CỔ PHẦN Nhiên liệu Sài Gòn,300631013
2177,CÔNG TY CỔ PHẦN Bảo vệ thực vật Sài Gòn,300632232
2178,CÔNG TY CỔ PHẦN Kho vận miền Nam,300645369
2179,CÔNG TY CỔ PHẦN Giao nhận Kho vận Ngoại thương Việt Nam,300648264
2180,Tổng công ty Thương mại Kỹ thuật và Đầu tư - CÔNG TY CỔ PHẦN (PETEC),300649476
2181,Công ty Cổ phần Dệt lưới Sài Gòn,300669828
2182,CÔNG TY CỔ PHẦN Công nghiệp và xuất nhập khẩu Cao Su,300694937
2183,Công ty Cổ phần Lâm nghiệp Sài Gòn,300695842
2184,CÔNG TY CỔ PHẦN Xây dựng - Địa ốc Cao su,300695916
2185,Công ty Cổ phần Bông Bạch Tuyết,300715584
2186,CÔNG TY CỔ PHẦN Công nghệ Sài gòn Viễn Đông,300716891
2187,CÔNG TY CỔ PHẦN Cơ điện lạnh,300741143
2188,CÔNG TY CỔ PHẦN GARMEX SÀI GÒN,300742387
2189,CÔNG TY CỔ PHẦN Công nghiệp - Thương mại Hữu Nghị,300743380
2190,CÔNG TY CỔ PHẦN Nhựa Sài Gòn,300766500
2191,CÔNG TY CỔ PHẦN Siam Brothers Việt Nam,300812161
2192,CÔNG TY CỔ PHẦN Khách sạn Sài Gòn,300850255
2193,Ngân hàng TMCP Phương Đông,300852005
2194,Ngân hàng TMCP Nam Á,300872315
2195,Công ty cổ phần Thế kỷ 21,300978657
2196,CÔNG TY CỔ PHẦN Ê đen,301023459
2197,CÔNG TY CỔ PHẦN Thực phẩm Nông sản Xuất khẩu Sài Gòn,301042973
2198,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,301074118
2199,CÔNG TY CỔ PHẦN Thông tin tín hiệu đường sắt Sài Gòn,301097524
2200,Ngân hàng TMCP Sài Gòn Thương Tín,301103908
2201,Công ty Cổ phần Bến bãi Vận tải Sài Gòn,301114089
2202,CÔNG TY CỔ PHẦN Gemadept,301116791
2203,CÔNG TY CỔ PHẦN Bến xe miền Tây,301121128
2204,CÔNG TY CỔ PHẦN Dịch vụ Hàng không sân bay Tân Sơn Nhất,301123125
2205,CÔNG TY CỔ PHẦN XNK và Xây dựng công trình (Tranimexco),301127673
2206,Công Ty Cổ Phần Cao su Bến Thành,301150295
2207,CÔNG TY CỔ PHẦN Dịch vụ tổng hợp Sài Gòn,301154821
2208,CÔNG TY CỔ PHẦN Thương mại - Dịch vụ Bến Thành,301164065
2209,CÔNG TY CỔ PHẦN Dịch vụ Du lịch Bến Thành,301171827
2210,Công ty cổ phần TM-XNK Thiên Nam,301172041
2211,CÔNG TY CỔ PHẦN TIE,301173454
2212,Ngân hàng Thương mại Cổ phần Xuất Nhập khẩu Việt Nam,301179079
2213,CÔNG TY CỔ PHẦN Xuất nhập khẩu Tổng hợp II,301184833
2214,Công ty cổ phần Bông Việt Nam,301225328
2215,CÔNG TY CỔ PHẦN Nông Dược HAI,301242080
2216,CÔNG TY CỔ PHẦN Xây dựng và thiết kế số 1,301248798
2217,CÔNG TY CỔ PHẦN XNK Thủy sản Sài gòn,301261975
2218,Tập đoàn Công nghiệp Cao su Việt Nam - CÔNG TY CỔ PHẦN,301266564
2219,Công ty cổ phần VINAPRINT,301306457
2220,CÔNG TY CỔ PHẦN XNK và Đầu tư Chợ Lớn,301307933
2221,CÔNG TY CỔ PHẦN Sách và Thiết bị trường học TPHCM,301325347
2222,Ngân hàng TMCP Bản Việt,301378892
2223,CÔNG TY CỔ PHẦN KỸ THUẬT VÀ Ô TÔ TRƯỜNG LONG,301384695
2224,CÔNG TY CỔ PHẦN Đầu tư và Phát triển Sao Mai (tên cũ CÔNG TY CỔ PHẦN Viễn Liên),301401291
2225,Ngân hàng TMCP An Bình,301412222
2226,CÔNG TY CỔ PHẦN Văn hóa Tân Bình,301420079
2227,CÔNG TY CỔ PHẦN Dược phẩm Phong Phú,301427564
2228,Công ty Cổ phần Thương mại Phú Nhuận,301428617
2229,Tổng Công ty Xây dựng số 1 - CÔNG TY CỔ PHẦN,301429113
2230,Công ty CP Đầu tư Nam Long,301438936
2231,CÔNG TY CỔ PHẦN Cơ giới và Xây lắp số 9,301442322
2232,CÔNG TY CỔ PHẦN Lilama 45.1,301443037
2233,CÔNG TY CỔ PHẦN Bột giặt LIX,301444263
2234,CÔNG TY CỔ PHẦN TM XNK Thủ Đức,301444626
2235,CÔNG TY CỔ PHẦN Tập đoàn Đầu tư Địa ốc No Va,301444753
2236,Tổng công ty Việt Thắng - CÔNG TY CỔ PHẦN,301445210
2237,Tổng CÔNG TY CỔ PHẦN Phong Phú,301446006
2238,CÔNG TY CỔ PHẦN Dệt may đầu tư thương mại Thành Công,301446221
2239,Công ty cổ phần Hóa chất cơ bản miền Nam,301446260
2240,CÔNG TY CỔ PHẦN Xi măng VICEM Hà Tiên,301446422
2241,CÔNG TY CỔ PHẦN Kỹ Thuật Điện Toàn Cầu,301446863
2242,CÔNG TY CỔ PHẦN Vinaceglass,301446937
2243,CÔNG TY CỔ PHẦN Tập đoàn Nova Consumer,301447257
2244,CÔNG TY CỔ PHẦN Dịch vụ Công nghệ tin học HPT,301447426
2245,CÔNG TY CỔ PHẦN chế biến gỗ Đức Thành,301449014
2246,Ngân hàng TMCP Cổ phần Á Châu,301452948
2247,Tổng CÔNG TY CỔ PHẦN Bảo hiểm Bảo Long (CÔNG TY CỔ PHẦN bảo hiểm Nhà Rồng),301458065
2248,Công ty Cổ Phần Tập Đoàn CNT,301460120
2249,CÔNG TY CỔ PHẦN Nhựa Bình Minh,301464823
2250,CÔNG TY CỔ PHẦN Tập đoàn Thiên Long,301464830
2251,CÔNG TY CỔ PHẦN SXKD XNK DV và DT Tân Bình (Tanimex),301464904
2252,CÔNG TY CỔ PHẦN Đầu tư Đức Trung,301466299
2253,Công Ty Cổ Phần Đại Lý Vận Tải SAFI,301471330
2254,CÔNG TY CỔ PHẦN Tập đoàn PAN,301472704
2255,CÔNG TY CỔ PHẦN Tư vấn xây dựng điện 3,301475102
2256,Tổng Công ty Tư vấn Thiết kế Dầu khí - CÔNG TY CỔ PHẦN,301479273
2257,CÔNG TY CỔ PHẦN Công nghệ Tiên Phong,301596604
2258,Công ty cổ phần thể thao Ngôi sao Geru,301634641
2259,CÔNG TY CỔ PHẦN In và Bao bì Mỹ Châu,301671386
2260,CÔNG TY CỔ PHẦN Bệnh viện Đa khoa tư nhân Triều An,301765901
2261,CÔNG TY CP LOGISTICS VINALINK,301776205
2262,CÔNG TY CỔ PHẦN XNK Petrolimex,301776741
2263,CÔNG TY CỔ PHẦN Đầu tư Thương Mại Thủy Sản,301805696
2264,CÔNG TY CỔ PHẦN Vạn Phát Hưng,301822194
2265,CÔNG TY CỔ PHẦN Vận tải xăng dầu đường thủy Petrolimex,301825283
2266,CÔNG TY CỔ PHẦN Kỹ Nghệ Lạnh (SEAREFICO),301825452
2267,CÔNG TY CỔ PHẦN Cơ khí Xăng dầu,301838116
2268,CT CP Văn Hóa Phương Nam,301860552
2269,Công ty Cổ Phần Container Phía Nam,301872364
2270,Công Ty Cổ Phần Transimex,301874259
2271,CÔNG TY CỔ PHẦN Đầu tư xây dựng Bình Chánh,301881016
2272,CÔNG TY CỔ PHẦN May Bình Minh,301886832
2273,CÔNG TY CỔ PHẦN Viễn Thông VTC,301888195
2274,CÔNG TY CỔ PHẦN Tổng Công ty Cổ phần Địa ốc Sài Gòn,301899038
2275,CÔNG TY CỔ PHẦN Điện cơ,301900678
2276,CÔNG TY CỔ PHẦN LOGISTICS VICEM,301975289
2277,CÔNG TY CỔ PHẦN CÔNG TRÌNH CẦU PHÀ TPHCM,301986393
2278,CÔNG TY CỔ PHẦN Dịch vụ Ô tô Hàng Xanh,302000126
2279,CÔNG TY CỔ PHẦN Hàng tiêu dùng Ma San,302017440
2280,CÔNG TY CỔ PHẦN Sợi Thế Kỷ,302018927
2281,CÔNG TY CỔ PHẦN Vận tải biển Hải Âu,302020027
2282,CÔNG TY CỔ PHẦN Ánh Dương Việt Nam,302035520
2283,Công Ty Cổ Phần Nông Nghiệp Hùng Hậu,302047389
2284,CÔNG TY CỔ PHẦN Sơn Á Đông,302066222
2285,CÔNG TY CỔ PHẦN TV-TM-DV Địa ốc Hoàng Quân,302087938
2286,CÔNG TY CỔ PHẦN Đầu tư phát triển hạ tầng IDICO,302095576
2287,CÔNG TY CỔ PHẦN Sản xuất XNK Inox Kim Vĩ,302124121
2288,CÔNG TY CỔ PHẦN đầu tư xây dựng số 5,302156370
2289,CÔNG TY CỔ PHẦN TẬP ĐOÀN XÂY DỰNG HÒA BÌNH,302158498
2290,CÔNG TY CỔ PHẦN Vận tải và dịch vụ Petrolimex Sài Gòn,302160137
2291,CÔNG TY CỔ PHẦN Công nghiệp Thủy sản,302166033
2292,Tổng công ty IDICO - CÔNG TY CỔ PHẦN,302177966
2293,CÔNG TY CỔ PHẦN SẢN XUẤT KINH DOANH XUẤT NHẬP KHẨU BÌNH THẠNH,302181666
2294,CÔNG TY CỔ PHẦN Đầu tư - Kinh doanh Nhà,302199864
2295,CÔNG TY CỔ PHẦN NAM VIỆT,302205973
2296,CÔNG TY CỔ PHẦN Đầu tư Việt Việt Nhật,302207804
